restaurant,name,category,calories,carbs,fat
Panera Bread,Orange Juice – Small,drinks,110,26,0
Panera Bread,Orange Scones,breakfast,550,81,21
Panera Bread,Orange- mini Scones,breakfast,180,27,7
Panera Bread,Organic Apple Juice,drinks,120,29,0
Panera Bread,Organic Chocolate Milk,drinks,170,25,5
Panera Bread,Organic Milk,drinks,120,12,4.5
Panera Bread,Panera Kids Deli Sandwich – Roast Beef,kids-meals,320,35,10
Panera Bread,Panera Kids Deli Sandwich – Smoked Ham,kids-meals,300,35,9
Panera Bread,Panera Kids Deli Sandwich – Smoked Turkey,kids-meals,290,35,8
Panera Bread,Panera Kids Grilled Cheese Sandwich,kids-meals,360,46,13
Panera Bread,Panera Kids Mac & Cheese,kids-meals,490,37,30
Panera Bread,"Panera Kids Organic Yogurt (blueberry, strawberry)",kids-meals,60,11,0.5
Panera Bread,Panera Kids Peanut Butter & Jelly Sandwich,kids-meals,410,56,18
Panera Bread,Panera potato chips,sides,160,19,8
Panera Bread,Pastry Ring – Apple Cherry Cheese,breakfast,230,30,10
Panera Bread,Pecan Braid Pastries,breakfast,470,53,26
Panera Bread,Pecan Roll,desserts,740,89,40
Panera Bread,Pickle spear,sides,5,1,0
Panera Bread,Plain,breads,290,59,1.5
Panera Bread,Plain,cream-cheese-spreads,100,1,10
Panera Bread,Plain,cream-cheese-spreads,180,2,18
Panera Bread,Pumpkin Muffie,breakfast,290,45,11
Panera Bread,Pumpkin Muffin,breakfast,590,91,22
Panera Bread,Reduced Fat Hazelnut,cream-cheese-spreads,80,3,6
Panera Bread,Reduced Fat Hazelnut,cream-cheese-spreads,140,6,11
Popeye's,Bacon Biscuit,breakfast,400,37,25
Popeye's,Baguette,sides,90,18,2
Popeye's,Biscuit,sides,260,26,15
Popeye's,Blackened Bbq Chicken Po’ Boy,sandwiches,340,49,7
Popeye's,Blackened Tenders (3 Pcs),chicken,170,2,2
Popeye's,Bonafide Mild Chicken (Breast),chicken,440,16,27
Popeye's,Bonafide Mild Chicken (Leg),chicken,160,5,9
Popeye's,Bonafide Mild Chicken (Thigh),chicken,280,7,21
Popeye's,Bonafide Mild Chicken (Wing),chicken,210,8,14
Popeye's,Bonafide Spicy Chicken (Breast),chicken,420,13,27
Popeye's,Bonafide Spicy Chicken (Leg),chicken,170,5,10
Popeye's,Bonafide Spicy Chicken (Thigh),chicken,260,8,18
Popeye's,Bonafide Spicy Chicken (Wing),chicken,210,8,14
Popeye's,Butterfly Shrimp (8 Shrimp),seafood,290,21,17
Popeye's,Cajun Fries,french-fries,260,30,14
Popeye's,Cajun Fries,french-fries,770,89,41
Popeye's,Cajun Rice,sides,170,25,5
Popeye's,Cajun Rice,sides,510,75,15
Popeye's,Catfish Fillet,seafood,460,27,29
Popeye's,Cheddar Cheese Tortilla,sides,140,21,4.5
Popeye's,Chicken & Sausage Jambalaya,chicken,220,20,11
Popeye's,Chicken Biscuit,breakfast,490,47,26
Popeye's,Chicken Livers (10),chicken,1190,65,80
Popeye's,Chicken Po’ Boy,sandwiches,660,61,34
Popeye's,Cole Slaw,sides,220,19,15
Popeye's,Cole Slaw,sides,660,58,46
Popeye's,Corn On The Cob,sides,190,37,2
Popeye's,Egg & Sausage Biscuit,breakfast,690,43,45
Popeye's,Egg Biscuit,breakfast,510,41,29
Popeye's,Green Beans,sides,40,6,1.5
Popeye's,Green Beans,sides,120,18,4.5
Popeye's,Grits,breakfast,370,80,5
Popeye's,Hashbrowns,breakfast,360,41,20
Popeye's,Hot Cinnamon Apple Pie,desserts,320,40,6
Popeye's,Hot Sweet Potato Pie,desserts,350,41,19
Popeye's,Loaded Chicken Wrap,chicken,310,33,13
Popeye's,Macaroni & Cheese,sides,200,26,7
Popeye's,Macaroni & Cheese,sides,600,78,21
Popeye's,Mardi Gras Cheesecake,desserts,310,32,19
Popeye's,Mashed Potatoes,sides,110,18,4
Popeye's,Mashed Potatoes,sides,330,54,12
Popeye's,Mild Tenders (3 Pcs),chicken,340,26,14
Popeye's,Mississippi Mud Pie,desserts,280,51,7
Popeye's,Nuggets (4 Pcs),chicken,150,10,9
Popeye's,Nuggets (6 Pcs),chicken,230,14,14
Popeye's,Onion Rings,sides,280,25,19
Popeye's,Onion Rings,sides,560,50,38
Popeye's,Onion Rings,sides,830,74,56
Popeye's,Popcorn Shrimp,seafood,330,28,9
Popeye's,Red Beans& Rice,sides,230,23,14
Popeye's,Red Beans& Rice,sides,690,69,42
Popeye's,Sausage & Gravy Biscuit,breakfast,510,42,33
Popeye's,Sausage Biscuit,breakfast,540,41,36
Popeye's,Shrimp Po’ Boy,sandwiches,690,66,42
Popeye's,Sliced Pecan Pie,desserts,410,52,21
Popeye's,Spicy Tenders (3 Pcs),chicken,310,16,15
Quiznos,6 Meat Deli Stack (Large),entrees,1060,101,48
Quiznos,6 Meat Deli Stack (Regular),entrees,780,73,36
Quiznos,6 Meat Deli Stack (Small),entrees,500,46,23
Quiznos,Baja Chicken  (Regular),sandwiches,970,82,47
Quiznos,Baja Chicken (Large),sandwiches,1350,113,65
Quiznos,Baja Chicken (Small),sandwiches,590,51,29
Quiznos,Basil Pesto Chicken (Large),sandwiches,680,5,28
Quiznos,Basil Pesto Chicken (Small),sandwiches,380,3,16
Quiznos,"Beef, Bacon and Cheddar (Slider)",sandwiches,260,25,11
Quiznos,Black Angus on Rosemary Parmesan (Large),sandwiches,1050,115,41
Quiznos,Black Angus on Rosemary Parmesan (Regular),sandwiches,770,84,30
Quiznos,Black Angus on Rosemary Parmesan (Small),sandwiches,500,52,20
Quiznos,BLT Classic (Slider),sandwiches,220,24,9
Quiznos,Broccoli Cheese (Bread Bowl),soups,740,106,22
Quiznos,Broccoli Cheese (Large),soups,270,24,14
Quiznos,Broccoli Cheese (Small),soups,180,17,9
Quiznos,California Chicken Club (Large),sandwiches,1210,104,54
Quiznos,California Chicken Club (Regular),sandwiches,870,75,40
Quiznos,California Chicken Club (Small),sandwiches,530,47,25
Quiznos,Chicken Bacon Ranch (Large),sandwiches,810,60,39
Quiznos,Chicken Bacon Ranch (Small),sandwiches,460,34,23
Quiznos,Chicken Carbonara (Large),sandwiches,1280,95,61
Quiznos,Chicken Carbonara (Regular),sandwiches,920,69,44
Quiznos,Chicken Carbonara (Small),sandwiches,550,43,27
Quiznos,Chicken Noodle (Large),soups,210,26,7
Quiznos,Chicken Noodle (Small),soups,140,19,4.5
Quiznos,Chili (Bread Bowl),soups,840,115,24
Quiznos,Chili (Large),soups,430,40,17
Quiznos,Chili (Small),soups,280,27,11
Quiznos,Chocolate Brownie,desserts,400,54,20
Quiznos,Cinnamon Sugar Cookie,desserts,510,73,22
Quiznos,Classic Italian (Large),sandwiches,1150,99,61
Quiznos,Classic Italian (Regular),sandwiches,850,72,45
Quiznos,Classic Italian (Small),sandwiches,540,45,29
Quiznos,Cobb (Large),salads,620,13,52
Quiznos,Cobb (Small),salads,310,7,26
Quiznos,Cobb (Wrap),wraps,930,66,60
Quiznos,Double Cheese Prime Rib (Large),sandwiches,1110,102,52
Quiznos,Double Cheese Prime Rib (Regular),sandwiches,810,75,38
Quiznos,Double Cheese Prime Rib (Small),sandwiches,520,47,25
Quiznos,French Dip (Large),sandwiches,1200,101,66
Quiznos,French Dip (Regular),sandwiches,880,74,48
Quiznos,French Dip (Small),sandwiches,560,48,30
Quiznos,Greek Chicken (Large),sandwiches,750,60,36
Quiznos,Greek Chicken (Small),sandwiches,430,34,21
Quiznos,Harvest Chicken (Large),salads,510,56,29
Quiznos,Harvest Chicken (Small),salads,260,28,14
Quiznos,Harvest Chicken (Wrap),wraps,820,109,37
Quiznos,Honey Bacon Club (Large),sandwiches,1080,114,46
Quiznos,Honey Bacon Club (Regular),sandwiches,770,81,33
Quiznos,Honey Bacon Club (Small),sandwiches,480,51,21
Quiznos,Honey Mustard Chicken  (Large),salads,720,27,56
Quiznos,Honey Mustard Chicken (Small),salads,360,14,28
Quiznos,Honey Mustard Chicken (Wrap),wraps,1030,80,64
Quiznos,Little Italy (Large),sandwiches,790,3,45
Quiznos,Little Italy (Small),sandwiches,480,2,28
Quiznos,Lobster & Seafood Salad (Large),salads,550,18,50
Quiznos,Lobster & Seafood Salad (Small),salads,350,10,32
Quiznos,Lobster & Seafood Salad (Wrap),wraps,860,71,58
Quiznos,Lobster & Seafood Salad Sub (Large),sandwiches,1020,98,57
Quiznos,Lobster & Seafood Salad Sub (Regular),sandwiches,760,75,41
Quiznos,Lobster & Seafood Salad Sub (Small),sandwiches,480,47,25
Quiznos,Marinara,sandwiches,260,31,10
Quiznos,Marshmallow Treat,desserts,340,66,8
Quiznos,Meatball (Large),sandwiches,1250,104,72
Quiznos,Meatball (Regular),sandwiches,950,77,56
Quiznos,Meatball (Slider),sandwiches,360,28,21
Quiznos,Meatball (Small),sandwiches,590,48,35
Quiznos,Mediterranean Chicken (Large),salads,770,18,63
Quiznos,Mediterranean Chicken (Small),salads,390,9,32
Quiznos,Mediterranean Chicken (Wrap),wraps,1080,71,71
Quiznos,Mesquite Chicken (Large),sandwiches,1190,99,53
Quiznos,Mesquite Chicken (Regular),sandwiches,850,72,38
Quiznos,Mesquite Chicken (Small),sandwiches,510,45,24
Quiznos,Monster Meatball,kids-meals,330,27,19
Quiznos,Peppercorn Caesar with Chicken (Large),salads,740,15,62
Quiznos,Peppercorn Caesar with Chicken (Small),salads,370,7,31
Quiznos,Peppercorn Caesar with Chicken (Wrap),wraps,1050,68,70
Quiznos,Peppercorn Prime Rib (Large),sandwiches,1110,99,57
Quiznos,Peppercorn Prime Rib (Regular),sandwiches,810,72,42
Quiznos,Peppercorn Prime Rib (Small),sandwiches,520,45,26
Quiznos,Pestos (Large),sandwiches,1080,98,43
Quiznos,Pestos (Regular),sandwiches,770,71,31
Quiznos,Pestos (Small),sandwiches,450,44,18
Quiznos,Prime Rib Philly (Large),sandwiches,1110,99,57
Quiznos,Prime Rib Philly (Regular),sandwiches,890,80,45
Quiznos,Prime Rib Philly (Small),sandwiches,560,50,28
Quiznos,Qkidz Cookie,,190,26,9
Quiznos,Smoky Chipotle Turkey (Slider),sandwiches,250,24,12
Quiznos,Sonoma Turkey (Large),sandwiches,610,61,25
Quiznos,Sonoma Turkey (Small),sandwiches,360,35,15
Quiznos,The Traditional (Large),sandwiches,980,99,44
Quiznos,The Traditional (Regular),sandwiches,720,72,32
Quiznos,The Traditional (Small),sandwiches,450,45,20
Quiznos,Triple Play Cheese Melt,sandwiches,260,29,11
Quiznos,Turkey Bacon Guacamole,sandwiches,1160,106,57
Quiznos,Turkey Bacon Guacamole (Regular),sandwiches,850,77,42
Quiznos,Turkey Bacon Guacamole (Small),sandwiches,540,49,27
Quiznos,Turkey Club (Slider),sandwiches,250,25,10
Quiznos,Ultimate Chocolate Chunk Cookie,desserts,500,68,24
Quiznos,Ultimate Turkey Club (Large),sandwiches,990,98,42
Quiznos,Ultimate Turkey Club (Regular),sandwiches,730,71,31
Quiznos,Ultimate Turkey Club (Small),sandwiches,470,45,20
Red Robin Gourmet Burgers,A.1.® Peppercorn Burger,burgers,1029,69,59
Red Robin Gourmet Burgers,Absolut Lemonade,drinks,202,31,0
Red Robin Gourmet Burgers,Absolutely Absolut Freckled Lemonade,drinks,350,39,0
Red Robin Gourmet Burgers,All-American Patty Melt,burgers,1315,60,98
Red Robin Gourmet Burgers,Apple Harvest Chicken Salad,salads,812,64,44
Red Robin Gourmet Burgers,Arctic Cod Fish & Chips,entrees,1117,83,67
Red Robin Gourmet Burgers,Avo-Cobb-o Salad,salads,726,40,37
Red Robin Gourmet Burgers,Bailey’s Irish Cream Shake,drinks,381,40,17
Red Robin Gourmet Burgers,Banana Daiquiri,drinks,353,66,0
Red Robin Gourmet Burgers,Birthday Sundae,desserts,376,49,18
Red Robin Gourmet Burgers,Blackened Chicken Sandwich,sandwiches,686,52,33
Red Robin Gourmet Burgers,Bleu Ribbon Burger,burgers,1001,70,57
Red Robin Gourmet Burgers,BLTA Croissant,sandwiches,763,56,44
Red Robin Gourmet Burgers,Bruschetta Chicken Sandwich,sandwiches,671,55,30
Red Robin Gourmet Burgers,Buffalo Clucks & Fries,entrees,1696,100,121
Red Robin Gourmet Burgers,Burnin Love Burger,burgers,931,54,60
Red Robin Gourmet Burgers,Caesar’s Chicken Wrap,wraps,851,69,43
Red Robin Gourmet Burgers,California Chicken Sandwich,sandwiches,829,53,43
Red Robin Gourmet Burgers,Carnival Corn Dog,kids-meals,295,36,12
Red Robin Gourmet Burgers,Cheesy Mac ‘n Cheesy,kids-meals,420,42,22
Red Robin Gourmet Burgers,Cherry Lime Flip,drinks,260,43,0
Red Robin Gourmet Burgers,Chick On A Stick,kids-meals,152,0,4
Red Robin Gourmet Burgers,Chick-Chick-Chicken Fingers Kid’s Meal,kids-meals,372,19,22
Red Robin Gourmet Burgers,Chick-n-Cheese Quesadilla,kids-meals,568,33,26
Red Robin Gourmet Burgers,Chicken Caprese Sandwich,sandwiches,676,52,29
Red Robin Gourmet Burgers,Chicken Tortilla Soup Bowl,soups,414,32,20
Red Robin Gourmet Burgers,Chicken Tortilla Soup Cup,soups,207,16,10
Red Robin Gourmet Burgers,Chili Chili con Queso,appetizers,1370,109,88
Red Robin Gourmet Burgers,"Clam Chowder Soup, Bowl",soups,695,50,43
Red Robin Gourmet Burgers,"Clam Chowder Soup, Cup",soups,347,25,22
Red Robin Gourmet Burgers,Clam Strips,seafood,1440,139,84
Red Robin Gourmet Burgers,Classic Banana Malt,shakes,471,73,18
Red Robin Gourmet Burgers,Classic Banana Milkshake,shakes,378,59,15
Red Robin Gourmet Burgers,Classic Chocolate Malt,shakes,509,83,18
Red Robin Gourmet Burgers,Classic Chocolate Milkshake,shakes,437,71,16
Red Robin Gourmet Burgers,Classic Creamy Mac ‘N’ Cheese,entrees,1230,91,73
Red Robin Gourmet Burgers,Classic Creamy Mac n Cheese,sides,410,28,25
Red Robin Gourmet Burgers,Classic Mint Brownie Shake,shakes,479,66,24
Red Robin Gourmet Burgers,Classic Mojito,drinks,240,40,0
Red Robin Gourmet Burgers,Classic Peach Malt,shakes,471,73,18
Red Robin Gourmet Burgers,Classic Peach Milkshake,shakes,378,59,15
Red Robin Gourmet Burgers,Classic Raspberry Malt,shakes,666,99,18
Red Robin Gourmet Burgers,Classic Raspberry Milkshake,shakes,271,33,15
Red Robin Gourmet Burgers,Classic Rookie Magic Shake,shakes,586,83,27
Red Robin Gourmet Burgers,Classic Strawberry Malt,shakes,426,62,18
Red Robin Gourmet Burgers,Classic Strawberry Milkshake,shakes,334,48,15
Red Robin Gourmet Burgers,Classic Vanilla Malt,shakes,414,60,18
Red Robin Gourmet Burgers,Classic Vanilla Milkshake,shakes,323,45,15
Red Robin Gourmet Burgers,Clucks & Fries,entrees,1452,100,92
Red Robin Gourmet Burgers,Clucks & Shrimp Combo,entrees,1067,69,70
Red Robin Gourmet Burgers,Coleslaw,sides,252,23,18
Red Robin Gourmet Burgers,Creamy Spinach & Artichoke Dip,appetizers,1117,101,60
Red Robin Gourmet Burgers,Crispy Arctic Cod Sandwich,sandwiches,608,62,29
Red Robin Gourmet Burgers,Crispy Chicken Sandwich,sandwiches,912,70,54
Red Robin Gourmet Burgers,Crispy Chicken Tender Salad,salads,1450,86,97
Red Robin Gourmet Burgers,Electric Watermelon,drinks,360,47,0
Red Robin Gourmet Burgers,Ensenada Chicken Platter 1pc,entrees,579,24,36
Red Robin Gourmet Burgers,Ensenada Chicken Platter 2pc,entrees,720,24,38
Red Robin Gourmet Burgers,Flat On Your Beak,drinks,280,31,0
Red Robin Gourmet Burgers,Freckled Lemonade,drinks,126,32,0
Red Robin Gourmet Burgers,Freckled Lemonade Light,drinks,68,17,0
Red Robin Gourmet Burgers,"French Onion Soup, Bowl",soups,508,45,25
Red Robin Gourmet Burgers,"French Onion Soup, Cup",soups,254,22,13
Red Robin Gourmet Burgers,Garden Burger,burgers,479,74,13
Red Robin Gourmet Burgers,Gold Margarita – Frozen,drinks,169,18,0
Red Robin Gourmet Burgers,Gold Margarita – Mango,drinks,390,74,0
Red Robin Gourmet Burgers,Gold Margarita – Peach,drinks,274,45,0
Red Robin Gourmet Burgers,Gold Margarita – Raspberry,drinks,463,67,0
Red Robin Gourmet Burgers,Gold Margarita – Rocks,drinks,174,20,0
Red Robin Gourmet Burgers,Gold Margarita – Strawberry,drinks,203,25,0
Red Robin Gourmet Burgers,Gourmet Cheeseburger,burgers,934,54,60
Red Robin Gourmet Burgers,Grilled Cheesewich,kids-meals,430,31,29
Red Robin Gourmet Burgers,Grilled Chicken alla Caprese,salads,646,35,34
Red Robin Gourmet Burgers,Grilled Salmon Sandwich,sandwiches,569,52,22
Red Robin Gourmet Burgers,Grilled Turkey Burger,burgers,642,50,37
Red Robin Gourmet Burgers,Groovy Smoothie,shakes,314,76,2
Red Robin Gourmet Burgers,Guacamole & Salsa with Chips,appetizers,780,87,46
Red Robin Gourmet Burgers,Guacamole Bacon Burger,burgers,1052,56,64
Red Robin Gourmet Burgers,Hawaiian Heart Throb Smoothie,shakes,431,100,3
Red Robin Gourmet Burgers,Hot Apple Crisp,desserts,784,165,13
Red Robin Gourmet Burgers,Hot Fudge Sundae,desserts,800,111,36
Red Robin Gourmet Burgers,House Salad,salads,115,10,3
Red Robin Gourmet Burgers,Jumbo Shrimp & Slaw Platter,entrees,1256,148,56
Red Robin Gourmet Burgers,Jump Starter Cheese Sticks,appetizers,603,48,33
Red Robin Gourmet Burgers,Jump Starter Clam Strips,appetizers,670,42,50
Red Robin Gourmet Burgers,Jump Starter Jalapeno Coins,appetizers,773,49,61
Red Robin Gourmet Burgers,Jump Starter Kettle-Cooked Chips,appetizers,725,50,56
Red Robin Gourmet Burgers,Jump Starter Mushrooms,appetizers,320,44,12
Red Robin Gourmet Burgers,Jump Starter Onion Rings,appetizers,653,71,38
Red Robin Gourmet Burgers,Jump Starter Zucchini,appetizers,435,15,39
Red Robin Gourmet Burgers,Jungle Shake,shakes,453,56,15
Red Robin Gourmet Burgers,Just-In Quesadilla Vegetarian,appetizers,938,77,53
Red Robin Gourmet Burgers,Just-In Quesadilla w/Chicken,appetizers,1136,78,60
Red Robin Gourmet Burgers,Kahlua Jamaican Shake,shakes,313,38,11
Red Robin Gourmet Burgers,Kettle-Cooked Chips,sides,725,50,56
Red Robin Gourmet Burgers,Kid’s Apple Slices,kids-meals,20,8,0
Red Robin Gourmet Burgers,Kid’s Banana Malt,kids-meals,471,73,18
Red Robin Gourmet Burgers,Kid’s Banana Milkshake,kids-meals,378,59,15
Red Robin Gourmet Burgers,Kid’s Chocolate Malt,kids-meals,509,83,18
Red Robin Gourmet Burgers,Kid’s Chocolate Milk,kids-meals,274,39,9
Red Robin Gourmet Burgers,Kid’s Chocolate Milkshake,kids-meals,437,71,16
Red Robin Gourmet Burgers,Kid’s Freckled Lemonade,kids-meals,80,21,0
Red Robin Gourmet Burgers,Kid’s Freckled Lemonade light,kids-meals,31,8,0
Red Robin Gourmet Burgers,Kid’s Mandarin Oranges,kids-meals,28,7,0
Red Robin Gourmet Burgers,Kid’s Melon Wedges,kids-meals,61,15,0
Red Robin Gourmet Burgers,Kid’s Milk,kids-meals,220,16,12
Red Robin Gourmet Burgers,Kid’s Mint Brownie Shake,kids-meals,479,66,24
Red Robin Gourmet Burgers,Kid’s Peach Malt,kids-meals,471,73,18
Red Robin Gourmet Burgers,Kid’s Peach Milkshake,kids-meals,378,59,15
Red Robin Gourmet Burgers,Kid’s Raspberry Malt,kids-meals,666,99,18
Red Robin Gourmet Burgers,Kid’s Raspberry Milkshake,kids-meals,271,33,15
Red Robin Gourmet Burgers,Kid’s Rookie Magic Milkshake,kids-meals,586,83,27
Red Robin Gourmet Burgers,Kid’s Root Beer Float,kids-meals,138,30,3
Red Robin Gourmet Burgers,Kid’s Side Baby Carrots & Ranch,kids-meals,300,6,30
Red Robin Gourmet Burgers,Kid’s Side Broccoli,kids-meals,20,4,0
Red Robin Gourmet Burgers,Kid’s Side Salad,kids-meals,38,7,1
Red Robin Gourmet Burgers,Kid’s Steak Fries,kids-meals,217,30,9
Red Robin Gourmet Burgers,Kid’s Strawberry Malt,kids-meals,426,62,18
Red Robin Gourmet Burgers,Kid’s Strawberry Milkshake,kids-meals,334,48,15
Red Robin Gourmet Burgers,Kid’s Strawberry Smoothie,kids-meals,122,30,0
Red Robin Gourmet Burgers,Kid’s Sundae,kids-meals,376,49,18
Red Robin Gourmet Burgers,Kid’s Vanilla Malt,kids-meals,414,60,18
Red Robin Gourmet Burgers,Kid’s Vanilla Milkshake,kids-meals,323,45,15
Red Robin Gourmet Burgers,Kids Groovy Smoothie,kids-meals,207,49,2
Red Robin Gourmet Burgers,Kids Hawaiian Heart Throb Smoothie,kids-meals,300,69,2
Red Robin Gourmet Burgers,Kids Raspberry Limeade,kids-meals,112,29,0
Red Robin Gourmet Burgers,Lettuce-Wrap Your Burger,burgers,422,8,27
Red Robin Gourmet Burgers,Melon Wedges,sides,61,15,0
Red Robin Gourmet Burgers,Mighty Caesar Salad,salads,648,43,44
Red Robin Gourmet Burgers,Mighty Caesar w/ Blackened Chicken Salad,salads,800,43,47
Red Robin Gourmet Burgers,Mighty Caesar w/ Blackened Salmon Salad,salads,790,43,48
Red Robin Gourmet Burgers,Mighty Caesar w/ Grilled Chicken Salad,salads,800,43,47
Red Robin Gourmet Burgers,Mighty Caesar w/ Grilled Salmon Salad,salads,865,43,51
Red Robin Gourmet Burgers,Monster Malt Banana,shakes,815,129,30
Red Robin Gourmet Burgers,Monster Malt Chocolate,shakes,904,148,31
Red Robin Gourmet Burgers,Monster Malt Peach,shakes,815,129,30
Red Robin Gourmet Burgers,Monster Malt Raspberry,shakes,1105,168,30
Red Robin Gourmet Burgers,Monster Malt Strawberry,shakes,749,113,30
Red Robin Gourmet Burgers,Monster Malt Vanilla,shakes,757,113,31
Red Robin Gourmet Burgers,Monster Rookie Magic Shake,shakes,883,127,40
Red Robin Gourmet Burgers,Monster Shake Banana,shakes,646,99,27
Red Robin Gourmet Burgers,Monster Shake Chocolate,shakes,735,118,28
Red Robin Gourmet Burgers,Monster Shake Mint Brownie,shakes,848,120,42
Red Robin Gourmet Burgers,Monster Shake Peach,shakes,646,99,27
Red Robin Gourmet Burgers,Monster Shake Raspberry,shakes,936,138,27
Red Robin Gourmet Burgers,Monster Shake Strawberry,shakes,579,83,27
Red Robin Gourmet Burgers,Monster Shake Vanilla,shakes,588,83,28
Red Robin Gourmet Burgers,Mountain High Mudd Pie,desserts,1373,184,63
Red Robin Gourmet Burgers,Nacho Ordinary Chili Nachos,appetizers,1963,132,129
Red Robin Gourmet Burgers,Nacho Ordinary Chili Nachos w/Chicken,appetizers,2090,133,131
Red Robin Gourmet Burgers,Natural Burger,burgers,571,52,24
Red Robin Gourmet Burgers,Nuclear Ice Tea,drinks,280,24,0
Red Robin Gourmet Burgers,One Great Margarita – Peach,drinks,291,48,0
Red Robin Gourmet Burgers,One Great Margarita – Raspberry,drinks,576,83,0
Red Robin Gourmet Burgers,One Great Margarita – Rocks,drinks,191,22,0
Red Robin Gourmet Burgers,One Great Margarita – Strawberry,drinks,251,36,0
Red Robin Gourmet Burgers,One Great Margarita-Frozen,drinks,197,24,0
Red Robin Gourmet Burgers,One Great Margarita-Mango,drinks,395,73,0
Red Robin Gourmet Burgers,Parmesan Noodles,kids-meals,427,43,24
Red Robin Gourmet Burgers,Peach Daiquiri,drinks,255,45,0
Red Robin Gourmet Burgers,Peach Iced Tea,drinks,103,26,0
Red Robin Gourmet Burgers,Platinum Patron Margarita,drinks,180,19,0
Red Robin Gourmet Burgers,Pomegranate Iced Tea,drinks,96,23,0
Red Robin Gourmet Burgers,Prime Rib Dip,entrees,1008,74,55
Red Robin Gourmet Burgers,Pub Burger,burgers,957,57,55
Red Robin Gourmet Burgers,Rad Chicken Burger,kids-meals,302,28,6
Red Robin Gourmet Burgers,Rad Garden Burger,kids-meals,282,40,6
Red Robin Gourmet Burgers,Rad Robin Burger,kids-meals,286,28,12
Red Robin Gourmet Burgers,Rad Turkey Burger,kids-meals,403,29,22
Red Robin Gourmet Burgers,Rad Vegan Boca Burger,kids-meals,289,39,4
Red Robin Gourmet Burgers,Raspberry Daiquiri,drinks,550,82,0
Red Robin Gourmet Burgers,Raspberry Iced Tea,drinks,103,26,0
Red Robin Gourmet Burgers,Red Robin Bacon Cheeseburger,burgers,1036,52,69
Red Robin Gourmet Burgers,Red Robin Steak Fries,sides,434,60,18
Red Robin Gourmet Burgers,Red Robinetti Spaghetti,kids-meals,297,56,2
Red Robin Gourmet Burgers,Red’s Cheese Pizza,kids-meals,605,58,27
Red Robin Gourmet Burgers,Red’s Homemade Chili Chili™ – Bowl,soups,551,26,32
Red Robin Gourmet Burgers,Red’s Homemade Chili Chili™ – Cup,soups,276,13,16
Red Robin Gourmet Burgers,Red’s Pizzeria Pizza,kids-meals,690,58,35
Red Robin Gourmet Burgers,Reds Nantucket Seafood Scatter,seafood,1139,87,69
Red Robin Gourmet Burgers,Royal Red Robin Burger®,burgers,1126,52,83
Red Robin Gourmet Burgers,RR’s Buzzard Wings®,appetizers,1076,4,84
Red Robin Gourmet Burgers,Sand In Your Shorts,drinks,357,51,0
Red Robin Gourmet Burgers,Sautéed ‘Shroom Burger,burgers,961,58,56
Red Robin Gourmet Burgers,Screaming Red Zombie,drinks,280,32,0
Red Robin Gourmet Burgers,Side Caesar Salad,salads,313,21,21
Red Robin Gourmet Burgers,Simply Grilled Chicken Salad,salads,567,45,22
Red Robin Gourmet Burgers,Simply Grilled Chicken Sandwich,sandwiches,420,51,8
Red Robin Gourmet Burgers,Southwest Chicken Pasta,entrees,1170,128,45
Red Robin Gourmet Burgers,Southwest Grilled Chicken Salad,salads,870,43,55
Red Robin Gourmet Burgers,Southwest Pasta w/o Chicken,entrees,1030,128,42
Red Robin Gourmet Burgers,Steamed Broccoli,sides,30,6,0
Red Robin Gourmet Burgers,Steamed Carrots,sides,40,9,0
Red Robin Gourmet Burgers,Strawberry Daiquiri,drinks,225,35,0
Red Robin Gourmet Burgers,Strawberry Lemon Vojito,drinks,240,29,0
Red Robin Gourmet Burgers,T.N.T.,drinks,240,28,0
Red Robin Gourmet Burgers,Teriyaki Chicken Sandwich,sandwiches,900,65,47
Red Robin Gourmet Burgers,The Banzai Burger®,burgers,1037,68,62
Red Robin Gourmet Burgers,Towering Onion Rings®,appetizers,1770,171,112
Red Robin Gourmet Burgers,Triple S Riblet & Classic Creamy Mac n Cheese,entrees,1921,121,117
Romano's Macaroni Grill,Add Chicken,sides,180,2,0.5
Romano's Macaroni Grill,Add Scallops,sides,280,4,15
Romano's Macaroni Grill,Add Shrimp,sides,100,1,1.5
Romano's Macaroni Grill,Alfredo Sauce,entrees,880,14,79
Romano's Macaroni Grill,Arrabbiata Sauce,entrees,230,21,11
Romano's Macaroni Grill,Asparagus,entrees,5,1,0
Romano's Macaroni Grill,Baked Prosciutto & Mozzarella,appetizers,800,53,46
Romano's Macaroni Grill,Basil Pesto Sauce,entrees,560,4,59
Romano's Macaroni Grill,Beer – 12 Ounces,drinks,150,11,0
Romano's Macaroni Grill,Bellini Cipriani,drinks,120,7,0
Romano's Macaroni Grill,Bibb & Blue (Includes Dressing),salads,680,23,56
Romano's Macaroni Grill,Blood Orange Cosmo,drinks,200,14,0
Romano's Macaroni Grill,Blood Orange Italian Soda,drinks,130,31,0
Romano's Macaroni Grill,Bolognese Sauce,entrees,430,20,25
Romano's Macaroni Grill,Broccolini,entrees,10,2,0
Romano's Macaroni Grill,Bruschetta Crostini,appetizers,460,30,34
Romano's Macaroni Grill,Caesar (Includes Dressing),salads,420,11,39
Romano's Macaroni Grill,Caesar Salad (Includes Dressing),entrees,160,8,13
